id,title_id,provider_id
1_tm771,tm771,1
1_tm78391,tm78391,1
1_tm144211,tm144211,1
1_tm251505,tm251505,1
1_tm1165924,tm1165924,1
1_tm1076546,tm1076546,1
1_ts237521,ts237521,1
1_tm73749,tm73749,1
1_tm321090,tm321090,1
1_tm161275,tm161275,1
1_tm96303,tm96303,1
1_tm370035,tm370035,1
1_tm815444,tm815444,1
1_tm118725,tm118725,1
1_tm67548,tm67548,1
1_tm1118580,tm1118580,1
1_tm165392,tm165392,1
1_tm140453,tm140453,1
1_tm266801,tm266801,1
1_tm58781,tm58781,1
1_tm21921,tm21921,1
1_tm74464,tm74464,1
1_tm150293,tm150293,1
1_tm258907,tm258907,1
1_ts25762,ts25762,1
1_tm535655,tm535655,1
1_tm2211,tm2211,1
1_tm427991,tm427991,1
1_tm248047,tm248047,1
1_tm266730,tm266730,1
1_ts74735,ts74735,1
1_tm465435,tm465435,1
1_tm81432,tm81432,1
1_tm366740,tm366740,1
1_tm151876,tm151876,1
1_tm1142918,tm1142918,1
1_ts20723,ts20723,1
1_tm89877,tm89877,1
1_tm29424,tm29424,1
1_tm201531,tm201531,1
1_ts90671,ts90671,1
1_tm218981,tm218981,1
1_tm128285,tm128285,1
1_ts44314,ts44314,1
1_tm159006,tm159006,1
1_tm494288,tm494288,1
1_ts243333,ts243333,1
1_tm113731,tm113731,1
1_tm84399,tm84399,1
1_tm131379,tm131379,1
1_tm272188,tm272188,1
1_tm990588,tm990588,1
1_tm156052,tm156052,1
1_tm1006476,tm1006476,1
1_tm1047794,tm1047794,1
1_ts20291,ts20291,1
1_tm455852,tm455852,1
1_tm33546,tm33546,1
1_tm886161,tm886161,1
1_tm783343,tm783343,1
1_tm36119,tm36119,1
1_tm30335,tm30335,1
1_tm858198,tm858198,1
1_ts42007,ts42007,1
1_tm180315,tm180315,1
1_tm179734,tm179734,1
1_tm432922,tm432922,1
1_tm431662,tm431662,1
1_tm163136,tm163136,1
1_tm133570,tm133570,1
1_tm205252,tm205252,1
1_tm915372,tm915372,1
1_tm10428,tm10428,1
1_tm485428,tm485428,1
1_tm77863,tm77863,1
1_tm930885,tm930885,1
1_tm86340,tm86340,1
1_tm267394,tm267394,1
1_tm175813,tm175813,1
1_tm533313,tm533313,1
1_ts15745,ts15745,1
1_ts4647,ts4647,1
1_tm480542,tm480542,1
1_tm533241,tm533241,1
1_tm114029,tm114029,1
1_tm134891,tm134891,1
1_tm40382,tm40382,1
1_tm15237,tm15237,1
1_tm10129,tm10129,1
1_ts81629,ts81629,1
1_ts13494,ts13494,1
1_tm126051,tm126051,1
1_tm610475,tm610475,1
1_tm861375,tm861375,1
1_tm245940,tm245940,1
1_tm876061,tm876061,1
1_tm976121,tm976121,1
1_tm574691,tm574691,1
1_tm1091815,tm1091815,1
1_tm142289,tm142289,1
1_ts53465,ts53465,1
1_tm860515,tm860515,1
1_tm474838,tm474838,1
1_tm1041407,tm1041407,1
1_tm543859,tm543859,1
1_tm42278,tm42278,1
1_ts80482,ts80482,1
1_tm142287,tm142287,1
1_tm510429,tm510429,1
1_tm448269,tm448269,1
1_tm1032351,tm1032351,1
1_ts286667,ts286667,1
1_tm191229,tm191229,1
1_tm175833,tm175833,1
1_tm213155,tm213155,1
1_tm18896,tm18896,1
1_tm102244,tm102244,1
1_tm866027,tm866027,1
1_tm978430,tm978430,1
1_tm115537,tm115537,1
1_tm449447,tm449447,1
1_tm134193,tm134193,1
1_tm88194,tm88194,1
1_tm79175,tm79175,1
1_tm360390,tm360390,1
1_tm1038099,tm1038099,1
1_tm114200,tm114200,1
1_tm176784,tm176784,1
1_ts21594,ts21594,1
1_ts55621,ts55621,1
1_tm568152,tm568152,1
1_tm107934,tm107934,1
1_tm261311,tm261311,1
1_ts5746,ts5746,1
1_tm94586,tm94586,1
1_tm44884,tm44884,1
1_ts44381,ts44381,1
1_tm152104,tm152104,1
1_tm1733,tm1733,1
1_tm445843,tm445843,1
1_tm165360,tm165360,1
1_tm153297,tm153297,1
1_tm458958,tm458958,1
1_tm22806,tm22806,1
1_tm323490,tm323490,1
1_tm71370,tm71370,1
1_tm1094743,tm1094743,1
1_tm264793,tm264793,1
1_ts24463,ts24463,1
1_tm235946,tm235946,1
1_tm201841,tm201841,1
1_tm229381,tm229381,1
1_tm43576,tm43576,1
1_tm69799,tm69799,1
1_tm89994,tm89994,1
1_ts29317,ts29317,1
1_tm205319,tm205319,1
1_tm1043432,tm1043432,1
1_tm42788,tm42788,1
1_tm81331,tm81331,1
1_tm890747,tm890747,1
1_tm1108724,tm1108724,1
1_tm58450,tm58450,1
1_tm147221,tm147221,1
1_tm1035264,tm1035264,1
1_tm14388,tm14388,1
1_tm207520,tm207520,1
1_tm4340,tm4340,1
1_tm18962,tm18962,1
1_tm67634,tm67634,1
1_tm1023507,tm1023507,1
1_tm73787,tm73787,1
1_tm823038,tm823038,1
1_tm105139,tm105139,1
1_tm47996,tm47996,1
1_tm8756,tm8756,1
1_ts28059,ts28059,1
1_tm154300,tm154300,1
1_tm459561,tm459561,1
1_tm151704,tm151704,1
1_tm1009957,tm1009957,1
1_ts83617,ts83617,1
1_tm245624,tm245624,1
1_tm22762,tm22762,1
1_ts264086,ts264086,1
1_tm139282,tm139282,1
1_tm61710,tm61710,1
1_tm94812,tm94812,1
1_tm144107,tm144107,1
1_tm324133,tm324133,1
1_tm99528,tm99528,1
1_ts32186,ts32186,1
1_tm528852,tm528852,1
1_tm1020242,tm1020242,1
1_tm196055,tm196055,1
1_ts23384,ts23384,1
1_tm1036400,tm1036400,1
1_tm187166,tm187166,1
1_tm904596,tm904596,1
1_tm219746,tm219746,1
1_tm1188671,tm1188671,1
1_tm137796,tm137796,1
1_tm4659,tm4659,1
1_tm185299,tm185299,1
1_tm367103,tm367103,1
1_ts87789,ts87789,1
1_tm34820,tm34820,1
1_tm679848,tm679848,1
1_tm322360,tm322360,1
1_tm486202,tm486202,1
1_tm438659,tm438659,1
1_ts127339,ts127339,1
1_tm92356,tm92356,1
1_tm244472,tm244472,1
1_tm954541,tm954541,1
1_tm76564,tm76564,1
1_tm172512,tm172512,1
1_tm130980,tm130980,1
1_tm136229,tm136229,1
1_tm329657,tm329657,1
1_tm558188,tm558188,1
1_tm824465,tm824465,1
1_ts262037,ts262037,1
1_tm272304,tm272304,1
1_tm532617,tm532617,1
1_ts30470,ts30470,1
1_tm235814,tm235814,1
1_ts146916,ts146916,1
1_tm94338,tm94338,1
1_ts17223,ts17223,1
1_tm239112,tm239112,1
1_tm61700,tm61700,1
1_ts236347,ts236347,1
1_tm78463,tm78463,1
1_tm851730,tm851730,1
1_tm461113,tm461113,1
1_tm185661,tm185661,1
1_tm348863,tm348863,1
1_tm371764,tm371764,1
1_tm827850,tm827850,1
1_tm432902,tm432902,1
1_ts78448,ts78448,1
1_tm475060,tm475060,1
1_tm92982,tm92982,1
1_ts41922,ts41922,1
1_tm67583,tm67583,1
1_tm436165,tm436165,1
1_tm307369,tm307369,1
1_tm947765,tm947765,1
1_tm419375,tm419375,1
1_tm990635,tm990635,1
1_tm863355,tm863355,1
1_tm1033489,tm1033489,1
1_ts6820,ts6820,1
1_tm99225,tm99225,1
1_tm345578,tm345578,1
1_tm67573,tm67573,1
1_tm447755,tm447755,1
1_tm467656,tm467656,1
1_tm131665,tm131665,1
1_tm349238,tm349238,1
1_tm142888,tm142888,1
1_tm903261,tm903261,1
1_tm235314,tm235314,1
1_tm8533,tm8533,1
1_tm9718,tm9718,1
1_tm434127,tm434127,1
1_tm107014,tm107014,1
1_tm1118520,tm1118520,1
1_tm37945,tm37945,1
1_tm810448,tm810448,1
1_tm125106,tm125106,1
1_tm335480,tm335480,1
1_tm1134981,tm1134981,1
1_tm129988,tm129988,1
1_tm68026,tm68026,1
1_tm435843,tm435843,1
1_tm1014183,tm1014183,1
1_tm58738,tm58738,1
1_ts254941,ts254941,1
1_tm118273,tm118273,1
1_tm145938,tm145938,1
1_tm1148641,tm1148641,1
1_tm77304,tm77304,1
1_tm178414,tm178414,1
1_ts11600,ts11600,1
1_tm959644,tm959644,1
1_tm63573,tm63573,1
1_tm80801,tm80801,1
1_tm175929,tm175929,1
1_tm960767,tm960767,1
1_tm244734,tm244734,1
1_tm191983,tm191983,1
1_tm57004,tm57004,1
1_tm197083,tm197083,1
1_tm671982,tm671982,1
1_tm1118826,tm1118826,1
1_ts104491,ts104491,1
1_tm1038637,tm1038637,1
1_tm126598,tm126598,1
1_tm373959,tm373959,1
1_tm309845,tm309845,1
1_tm129160,tm129160,1
1_tm80088,tm80088,1
1_tm4151,tm4151,1
1_tm843655,tm843655,1
1_tm48003,tm48003,1
1_tm76240,tm76240,1
1_tm1006276,tm1006276,1
1_tm147454,tm147454,1
1_tm174307,tm174307,1
1_tm202621,tm202621,1
1_tm48641,tm48641,1
1_tm88001,tm88001,1
1_tm178550,tm178550,1
1_tm167864,tm167864,1
1_ts273422,ts273422,1
1_ts300227,ts300227,1
1_tm847498,tm847498,1
1_tm1162791,tm1162791,1
1_tm8966,tm8966,1
1_tm169589,tm169589,1
1_tm415051,tm415051,1
1_ts38808,ts38808,1
1_tm461674,tm461674,1
1_tm139611,tm139611,1
1_tm1069834,tm1069834,1
1_tm74617,tm74617,1
1_tm414380,tm414380,1
1_tm152613,tm152613,1
1_tm439304,tm439304,1
1_tm99611,tm99611,1
1_tm34197,tm34197,1
1_tm68711,tm68711,1
1_tm540521,tm540521,1
1_tm63564,tm63564,1
1_tm115641,tm115641,1
1_tm988438,tm988438,1
1_tm169711,tm169711,1
1_tm166449,tm166449,1
1_tm224611,tm224611,1
1_tm838773,tm838773,1
1_tm139291,tm139291,1
1_ts278276,ts278276,1
1_tm48416,tm48416,1
1_tm89501,tm89501,1
1_tm813824,tm813824,1
1_tm30266,tm30266,1
1_tm242804,tm242804,1
1_tm59761,tm59761,1
1_tm306482,tm306482,1
1_tm98383,tm98383,1
1_tm359215,tm359215,1
1_tm1008768,tm1008768,1
1_tm707208,tm707208,1
1_tm1067221,tm1067221,1
1_tm134277,tm134277,1
1_tm240716,tm240716,1
1_tm100997,tm100997,1
1_ts84116,ts84116,1
1_tm94303,tm94303,1
1_tm164815,tm164815,1
1_tm185654,tm185654,1
1_tm121137,tm121137,1
1_tm130393,tm130393,1
1_tm876536,tm876536,1
1_tm588509,tm588509,1
1_tm316405,tm316405,1
1_tm60210,tm60210,1
1_tm59880,tm59880,1
1_tm535782,tm535782,1
1_tm16433,tm16433,1
1_tm347148,tm347148,1
1_tm319560,tm319560,1
1_tm372459,tm372459,1
1_tm313274,tm313274,1
1_tm477452,tm477452,1
1_tm199470,tm199470,1
1_tm180654,tm180654,1
1_tm185797,tm185797,1
1_tm196737,tm196737,1
1_tm939314,tm939314,1
1_ts14891,ts14891,1
1_tm556203,tm556203,1
1_tm174597,tm174597,1
1_tm143189,tm143189,1
1_tm41344,tm41344,1
1_tm483364,tm483364,1
1_tm39944,tm39944,1
1_tm1065528,tm1065528,1
1_tm905419,tm905419,1
1_tm128620,tm128620,1
1_ts15758,ts15758,1
1_ts20060,ts20060,1
1_tm92768,tm92768,1
1_tm124109,tm124109,1
1_tm1031371,tm1031371,1
1_tm41953,tm41953,1
1_tm428957,tm428957,1
1_tm852434,tm852434,1
1_ts82819,ts82819,1
1_tm97803,tm97803,1
1_ts155102,ts155102,1
1_tm328914,tm328914,1
1_tm167262,tm167262,1
1_tm59229,tm59229,1
1_tm1152,tm1152,1
1_tm63409,tm63409,1
1_tm104834,tm104834,1
1_tm468600,tm468600,1
1_ts41981,ts41981,1
1_ts98392,ts98392,1
1_tm842965,tm842965,1
1_tm175464,tm175464,1
1_ts57851,ts57851,1
1_tm53115,tm53115,1
1_tm329788,tm329788,1
1_tm77319,tm77319,1
1_tm344915,tm344915,1
1_ts192297,ts192297,1
1_ts70147,ts70147,1
1_tm457474,tm457474,1
1_tm92129,tm92129,1
1_tm233420,tm233420,1
1_tm300544,tm300544,1
1_tm335968,tm335968,1
1_ts191563,ts191563,1
1_tm34781,tm34781,1
1_tm147099,tm147099,1
1_tm425441,tm425441,1
1_ts225449,ts225449,1
1_tm150364,tm150364,1
1_tm186373,tm186373,1
1_ts21344,ts21344,1
1_tm72121,tm72121,1
1_tm422785,tm422785,1
1_tm58992,tm58992,1
1_tm972174,tm972174,1
1_tm7188,tm7188,1
1_tm452637,tm452637,1
1_tm56879,tm56879,1
1_tm373283,tm373283,1
1_tm444578,tm444578,1
1_tm927924,tm927924,1
1_tm411401,tm411401,1
1_tm70526,tm70526,1
1_tm1048646,tm1048646,1
1_tm23821,tm23821,1
1_tm832352,tm832352,1
1_tm247679,tm247679,1
1_tm427287,tm427287,1
1_tm574428,tm574428,1
1_tm84969,tm84969,1
1_tm24078,tm24078,1
1_tm77161,tm77161,1
1_ts41958,ts41958,1
1_ts5454,ts5454,1
1_tm52490,tm52490,1
1_tm1094250,tm1094250,1
1_tm954284,tm954284,1
1_tm460775,tm460775,1
1_tm117131,tm117131,1
1_tm101902,tm101902,1
1_tm48962,tm48962,1
1_tm458296,tm458296,1
1_tm23484,tm23484,1
1_tm1042882,tm1042882,1
1_tm870683,tm870683,1
1_tm480597,tm480597,1
1_tm183791,tm183791,1
1_tm899475,tm899475,1
1_tm6281,tm6281,1
1_tm1171734,tm1171734,1
1_tm4533,tm4533,1
1_tm33711,tm33711,1
1_tm1108690,tm1108690,1
1_tm493406,tm493406,1
1_tm79700,tm79700,1
1_tm246823,tm246823,1
1_tm827765,tm827765,1
1_tm894965,tm894965,1
1_tm79584,tm79584,1
1_tm245311,tm245311,1
1_tm32672,tm32672,1
1_tm246571,tm246571,1
1_tm234020,tm234020,1
1_tm240828,tm240828,1
1_tm119153,tm119153,1
1_tm165586,tm165586,1
1_tm7135,tm7135,1
1_tm1067648,tm1067648,1
1_tm150608,tm150608,1
1_tm148674,tm148674,1
1_ts75773,ts75773,1
1_tm851758,tm851758,1
1_tm246033,tm246033,1
1_tm233349,tm233349,1
1_tm1002150,tm1002150,1
1_tm422312,tm422312,1
1_tm234775,tm234775,1
1_tm209470,tm209470,1
1_tm67227,tm67227,1
1_tm932418,tm932418,1
1_tm447179,tm447179,1
1_tm113284,tm113284,1
1_tm300280,tm300280,1
1_tm173046,tm173046,1
1_tm981061,tm981061,1
1_tm76281,tm76281,1
1_tm101914,tm101914,1
1_tm482980,tm482980,1
1_tm450729,tm450729,1
1_tm878790,tm878790,1
1_ts226596,ts226596,1
1_ts314386,ts314386,1
1_tm376327,tm376327,1
1_ts187631,ts187631,1
1_tm491087,tm491087,1
1_tm129034,tm129034,1
1_tm74336,tm74336,1
1_tm64616,tm64616,1
1_ts286567,ts286567,1
1_tm408722,tm408722,1
1_tm874274,tm874274,1
1_ts28758,ts28758,1
1_tm173089,tm173089,1
1_ts21386,ts21386,1
1_tm539183,tm539183,1
1_tm174322,tm174322,1
1_tm1714,tm1714,1
1_tm172748,tm172748,1
1_tm241896,tm241896,1
1_tm5036,tm5036,1
1_tm9387,tm9387,1
1_tm173608,tm173608,1
1_ts118274,ts118274,1
1_tm884536,tm884536,1
1_tm373877,tm373877,1
1_tm334437,tm334437,1
1_tm123666,tm123666,1
1_ts21213,ts21213,1
1_ts296185,ts296185,1
1_ts1401,ts1401,1
1_tm178053,tm178053,1
1_tm239929,tm239929,1
1_tm4554,tm4554,1
1_tm339111,tm339111,1
1_tm537294,tm537294,1
1_tm979170,tm979170,1
1_tm1103296,tm1103296,1
1_tm105871,tm105871,1
1_tm813162,tm813162,1
1_tm227044,tm227044,1
1_tm14543,tm14543,1
1_tm156101,tm156101,1
1_ts33027,ts33027,1
1_tm158624,tm158624,1
1_tm66425,tm66425,1
1_tm8273,tm8273,1
1_tm132799,tm132799,1
1_tm67635,tm67635,1
1_ts28119,ts28119,1
1_tm189920,tm189920,1
1_tm174470,tm174470,1
1_tm181617,tm181617,1
1_tm233523,tm233523,1
1_tm422753,tm422753,1
1_tm175974,tm175974,1
1_tm959551,tm959551,1
1_tm184871,tm184871,1
1_tm139594,tm139594,1
1_tm23457,tm23457,1
1_ts22280,ts22280,1
1_tm1009813,tm1009813,1
1_tm58164,tm58164,1
1_tm351781,tm351781,1
1_tm106674,tm106674,1
1_tm208739,tm208739,1
1_ts218488,ts218488,1
1_tm317910,tm317910,1
1_tm158212,tm158212,1
1_tm245825,tm245825,1
1_tm892407,tm892407,1
1_tm997337,tm997337,1
1_tm1078914,tm1078914,1
1_tm149306,tm149306,1
1_tm625352,tm625352,1
1_tm1018586,tm1018586,1
1_tm1001486,tm1001486,1
1_ts88367,ts88367,1
1_tm88177,tm88177,1
1_ts186214,ts186214,1
1_tm5081,tm5081,1
1_tm364774,tm364774,1
1_tm1086729,tm1086729,1
1_tm93665,tm93665,1
1_tm21936,tm21936,1
1_tm118270,tm118270,1
1_tm483331,tm483331,1
1_tm183366,tm183366,1
1_tm150210,tm150210,1
1_tm404401,tm404401,1
1_tm412155,tm412155,1
1_tm537977,tm537977,1
1_tm423810,tm423810,1
1_tm83660,tm83660,1
1_tm5379,tm5379,1
1_tm1583,tm1583,1
1_tm338893,tm338893,1
1_tm306872,tm306872,1
1_tm246260,tm246260,1
1_tm371217,tm371217,1
1_tm156948,tm156948,1
1_tm58955,tm58955,1
1_tm34714,tm34714,1
1_tm45822,tm45822,1
1_ts10891,ts10891,1
1_tm143987,tm143987,1
1_tm869966,tm869966,1
1_tm117481,tm117481,1
1_tm76127,tm76127,1
1_ts37749,ts37749,1
1_tm6793,tm6793,1
1_ts24918,ts24918,1
1_ts56124,ts56124,1
1_tm485140,tm485140,1
1_tm61861,tm61861,1
1_tm89649,tm89649,1
1_tm217986,tm217986,1
1_tm134456,tm134456,1
1_tm100879,tm100879,1
1_tm195452,tm195452,1
1_tm244505,tm244505,1
1_tm134878,tm134878,1
1_tm438084,tm438084,1
1_tm772186,tm772186,1
1_tm61299,tm61299,1
1_tm233645,tm233645,1
1_tm852504,tm852504,1
1_tm136637,tm136637,1
1_tm98815,tm98815,1
1_tm421036,tm421036,1
1_tm169603,tm169603,1
1_tm33666,tm33666,1
1_tm810763,tm810763,1
1_tm28557,tm28557,1
1_ts250455,ts250455,1
1_tm487303,tm487303,1
1_tm367634,tm367634,1
1_tm105780,tm105780,1
1_tm74700,tm74700,1
1_ts222889,ts222889,1
1_tm80928,tm80928,1
1_tm177185,tm177185,1
1_ts12103,ts12103,1
1_tm453508,tm453508,1
1_tm367180,tm367180,1
1_tm160068,tm160068,1
1_tm213755,tm213755,1
1_tm210833,tm210833,1
1_ts328670,ts328670,1
1_tm214530,tm214530,1
1_tm233912,tm233912,1
1_tm356229,tm356229,1
1_tm96305,tm96305,1
1_tm59095,tm59095,1
1_tm373872,tm373872,1
1_tm90867,tm90867,1
1_tm150902,tm150902,1
1_tm1071743,tm1071743,1
1_tm84796,tm84796,1
1_tm101000,tm101000,1
1_tm54624,tm54624,1
1_tm599866,tm599866,1
1_tm85443,tm85443,1
1_tm316203,tm316203,1
1_tm851892,tm851892,1
1_tm119553,tm119553,1
1_tm178668,tm178668,1
1_tm539362,tm539362,1
1_tm46961,tm46961,1
1_tm859927,tm859927,1
1_tm1113619,tm1113619,1
1_tm36892,tm36892,1
1_tm373861,tm373861,1
1_tm71829,tm71829,1
1_tm73696,tm73696,1
1_tm872069,tm872069,1
1_ts79318,ts79318,1
1_tm245452,tm245452,1
1_tm69039,tm69039,1
1_tm99066,tm99066,1
1_tm1162067,tm1162067,1
1_ts21615,ts21615,1
1_tm177380,tm177380,1
1_tm171261,tm171261,1
1_tm428697,tm428697,1
1_tm464682,tm464682,1
1_tm874706,tm874706,1
1_tm40910,tm40910,1
1_tm133128,tm133128,1
1_tm98912,tm98912,1
1_tm74354,tm74354,1
1_tm127783,tm127783,1
1_tm160421,tm160421,1
1_tm344934,tm344934,1
1_tm307407,tm307407,1
1_ts131867,ts131867,1
1_tm853158,tm853158,1
1_tm79970,tm79970,1
1_tm886999,tm886999,1
1_tm598223,tm598223,1
1_ts38743,ts38743,1
1_tm432241,tm432241,1
1_tm22175,tm22175,1
1_tm17323,tm17323,1
1_tm122436,tm122436,1
1_tm974429,tm974429,1
1_tm826336,tm826336,1
1_tm90077,tm90077,1
1_tm70355,tm70355,1
1_tm87549,tm87549,1
1_tm228906,tm228906,1
1_ts75732,ts75732,1
1_tm190672,tm190672,1
1_tm81340,tm81340,1
1_tm863847,tm863847,1
1_tm248237,tm248237,1
1_tm441015,tm441015,1
1_tm475263,tm475263,1
1_tm33399,tm33399,1
1_tm478051,tm478051,1
1_tm271564,tm271564,1
1_tm22807,tm22807,1
1_tm168144,tm168144,1
1_tm158938,tm158938,1
1_tm682461,tm682461,1
1_tm1039394,tm1039394,1
1_tm3541,tm3541,1
1_tm919285,tm919285,1
1_tm754448,tm754448,1
1_tm180050,tm180050,1
1_tm61670,tm61670,1
1_tm306170,tm306170,1
1_tm69671,tm69671,1
1_ts108389,ts108389,1
1_tm844436,tm844436,1
1_tm1005420,tm1005420,1
1_tm5668,tm5668,1
1_tm1145164,tm1145164,1
1_tm994124,tm994124,1
1_tm881233,tm881233,1
1_tm1063667,tm1063667,1
1_tm246372,tm246372,1
1_tm35687,tm35687,1
1_tm178480,tm178480,1
1_tm864309,tm864309,1
1_tm39510,tm39510,1
1_tm165325,tm165325,1
1_tm53974,tm53974,1
1_tm6660,tm6660,1
1_ts27877,ts27877,1
1_tm151720,tm151720,1
1_tm907472,tm907472,1
1_tm515689,tm515689,1
1_ts42500,ts42500,1
1_tm137215,tm137215,1
1_tm7265,tm7265,1
1_tm163674,tm163674,1
1_ts225837,ts225837,1
1_tm1067174,tm1067174,1
1_tm455755,tm455755,1
1_tm21799,tm21799,1
1_ts39070,ts39070,1
1_tm207518,tm207518,1
1_tm188712,tm188712,1
1_tm690988,tm690988,1
1_ts43171,ts43171,1
1_tm109756,tm109756,1
1_tm160595,tm160595,1
1_tm128061,tm128061,1
1_ts34081,ts34081,1
1_tm332373,tm332373,1
1_tm326100,tm326100,1
1_ts108549,ts108549,1
1_tm99444,tm99444,1
1_tm222171,tm222171,1
1_tm355537,tm355537,1
1_tm104356,tm104356,1
1_tm137278,tm137278,1
1_tm99015,tm99015,1
1_ts238,ts238,1
1_tm154232,tm154232,1
1_tm123716,tm123716,1
1_tm469313,tm469313,1
1_tm917490,tm917490,1
1_ts53620,ts53620,1
1_tm103270,tm103270,1
1_tm207514,tm207514,1
1_tm1110035,tm1110035,1
1_tm1015802,tm1015802,1
1_tm447364,tm447364,1
1_tm423656,tm423656,1
1_tm534456,tm534456,1
1_tm1073281,tm1073281,1
1_ts273290,ts273290,1
1_tm403746,tm403746,1
1_tm238711,tm238711,1
1_tm1120320,tm1120320,1
1_tm432537,tm432537,1
1_tm99057,tm99057,1
1_tm573811,tm573811,1
1_ts101922,ts101922,1
1_tm78761,tm78761,1
1_tm370450,tm370450,1
1_tm800556,tm800556,1
1_ts10848,ts10848,1
1_tm311264,tm311264,1
1_tm55859,tm55859,1
1_ts308046,ts308046,1
1_tm174609,tm174609,1
1_ts287314,ts287314,1
1_tm266690,tm266690,1
1_ts269687,ts269687,1
1_tm8890,tm8890,1
1_tm34222,tm34222,1
1_tm205298,tm205298,1
1_ts86396,ts86396,1
1_tm1129398,tm1129398,1
1_tm154276,tm154276,1
1_ts21141,ts21141,1
1_ts273088,ts273088,1
1_tm460889,tm460889,1
1_ts57454,ts57454,1
1_tm178257,tm178257,1
1_tm18904,tm18904,1
1_ts33704,ts33704,1
1_ts30211,ts30211,1
1_tm186625,tm186625,1
1_ts23811,ts23811,1
1_tm26267,tm26267,1
1_tm106275,tm106275,1
1_tm372016,tm372016,1
1_tm813413,tm813413,1
1_tm83391,tm83391,1
1_ts80487,ts80487,1
1_tm139659,tm139659,1
1_tm319023,tm319023,1
1_tm921693,tm921693,1
1_tm52054,tm52054,1
1_tm197111,tm197111,1
1_tm67154,tm67154,1
1_tm876060,tm876060,1
1_tm823406,tm823406,1
1_tm244719,tm244719,1
1_tm425850,tm425850,1
1_tm122106,tm122106,1
1_tm112257,tm112257,1
1_tm322172,tm322172,1
1_ts41322,ts41322,1
1_tm248202,tm248202,1
1_tm70213,tm70213,1
1_tm1159710,tm1159710,1
1_tm108158,tm108158,1
1_tm55778,tm55778,1
1_ts223540,ts223540,1
1_tm950411,tm950411,1
1_tm30228,tm30228,1
1_tm218650,tm218650,1
1_tm549798,tm549798,1
1_ts269682,ts269682,1
1_tm457678,tm457678,1
1_tm899557,tm899557,1
1_tm244988,tm244988,1
1_tm477890,tm477890,1
1_ts304204,ts304204,1
1_tm8894,tm8894,1
1_tm18285,tm18285,1
1_ts25029,ts25029,1
1_tm139070,tm139070,1
1_tm151013,tm151013,1
1_tm12106,tm12106,1
1_tm45285,tm45285,1
1_tm134022,tm134022,1
1_tm244303,tm244303,1
1_ts320425,ts320425,1
1_tm64338,tm64338,1
1_tm620715,tm620715,1
1_tm22601,tm22601,1
1_tm359564,tm359564,1
1_tm457935,tm457935,1
1_ts182912,ts182912,1
1_tm92596,tm92596,1
1_tm464510,tm464510,1
1_ts20575,ts20575,1
1_tm264738,tm264738,1
1_tm856774,tm856774,1
1_tm128028,tm128028,1
1_tm533116,tm533116,1
1_tm173189,tm173189,1
1_tm161298,tm161298,1
1_tm1069165,tm1069165,1
1_tm21231,tm21231,1
1_tm785002,tm785002,1
1_ts56254,ts56254,1
1_tm466045,tm466045,1
1_tm941740,tm941740,1
1_tm475569,tm475569,1
1_tm92205,tm92205,1
1_ts223977,ts223977,1
1_tm162163,tm162163,1
1_tm542049,tm542049,1
1_tm247167,tm247167,1
1_tm117419,tm117419,1
1_tm423185,tm423185,1
1_tm447466,tm447466,1
1_ts96439,ts96439,1
1_tm57964,tm57964,1
1_tm33936,tm33936,1
1_tm442011,tm442011,1
1_tm524413,tm524413,1
1_tm536911,tm536911,1
1_tm75012,tm75012,1
1_tm808043,tm808043,1
1_tm151183,tm151183,1
1_tm446877,tm446877,1
1_tm5547,tm5547,1
1_tm161889,tm161889,1
1_ts21715,ts21715,1
1_tm675932,tm675932,1
1_tm1345,tm1345,1
1_tm7724,tm7724,1
1_tm11338,tm11338,1
1_tm42997,tm42997,1
1_tm240674,tm240674,1
1_tm348884,tm348884,1
1_tm372997,tm372997,1
1_ts37942,ts37942,1
1_tm1033103,tm1033103,1
1_ts10993,ts10993,1
1_ts266936,ts266936,1
1_tm245357,tm245357,1
1_tm1063666,tm1063666,1
1_tm89848,tm89848,1
1_tm683065,tm683065,1
1_tm128949,tm128949,1
1_tm110169,tm110169,1
1_tm198257,tm198257,1
1_tm240541,tm240541,1
1_ts29358,ts29358,1
1_tm146557,tm146557,1
1_tm118206,tm118206,1
1_tm108385,tm108385,1
1_ts179412,ts179412,1
1_tm485554,tm485554,1
1_tm994778,tm994778,1
1_ts34907,ts34907,1
1_tm942538,tm942538,1
1_tm57193,tm57193,1
1_tm58186,tm58186,1
1_tm1017085,tm1017085,1
1_tm159589,tm159589,1
1_tm138898,tm138898,1
1_tm72827,tm72827,1
1_ts313162,ts313162,1
1_tm266898,tm266898,1
1_ts222938,ts222938,1
1_tm908883,tm908883,1
1_tm470874,tm470874,1
1_tm291293,tm291293,1
1_tm331249,tm331249,1
1_tm110147,tm110147,1
1_tm596368,tm596368,1
1_tm1174803,tm1174803,1
1_tm1052452,tm1052452,1
1_tm919377,tm919377,1
1_tm472455,tm472455,1
1_tm184743,tm184743,1
1_tm110578,tm110578,1
1_tm1084025,tm1084025,1
1_ts271828,ts271828,1
1_tm1034308,tm1034308,1
1_tm61902,tm61902,1
1_tm9003,tm9003,1
1_tm37636,tm37636,1
1_tm222490,tm222490,1
1_tm166339,tm166339,1
1_tm300639,tm300639,1
1_tm189124,tm189124,1
